from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
142,14995,70.0,"['B16', 'L2R', '506']","['PB1044', '5', 'PA450']","['PB125', '70', 'PA452']","[19.3, 16.5, 3.0]",10.4,4.6,5.8,"[1.1, 1.7, 4.6]",67.0,1
143,14995,68.0,"['B16', '429', 'L2R', '506']","['PB1051', 'PB125', '5', 'PA450']","['PB125', 'PB126', '70', 'PA452']","[20.5, 1.1, 16.5, 2.8]",10.1,4.6,2.1,"[2.7, 1.0, 2.5, 1.4]",65.3,1
144,14995,40.0,"['216', 'L3', '506e']","['PD228', '24', 'PA446']","['PD187', '116', 'PA452']","[1.8, 11.7, 7.1]",2.2,4.6,3.3,"[2.2, 1.3, 1.0]",35.3,1
145,14995,36.0,"['L6', 'L2R', '506v']","['106', '29', 'PA450']","['29', '70', 'PA452']","[8.9, 1.6, 3.3]",12.4,4.6,1.3,"[2.1, 2.8, 2.0]",39.0,2
146,14995,33.0,['L2R'],['53'],['70'],[7.0],13.5,15.4,0.0,[3.6],39.4,1
147,14995,30.0,"['L6', 'L2R', '509']","['106', '29', 'PA450']","['29', '70', 'PA452']","[8.9, 1.6, 3.3]",4.4,4.6,1.3,"[3.9, 2.1, 1.7]",31.8,3
148,14995,,[],[],[],[],,,,[],,
149,14995,34.0,"['L2R', '506v']","['53', 'PA450']","['70', 'PA452']","[7.0, 3.3]",14.0,4.6,1.3,"[2.7, 1.6]",34.4,8
150,14995,49.0,"['406c', 'L1', 'L2R', '506v']","['PC298', '58', '44', 'PA450']","['PC178', '44', '70', 'PA452']","[5.3, 18.3, 2.6, 3.3]",0.3,4.6,6.7,"[2.8, 1.2, 2.3, 1.9]",49.3,2
151,14995,27.0,"['L1', '119']","['57', 'PA273']","['83', 'PA276']","[9.9, 4.3]",0.9,4.3,5.8,"[2.2, 2.2]",29.7,3
152,14995,46.0,"['C14', 'L1', '507']","['PC950', '27', 'PA335']","['PC617', '38', 'PA433']","[3.8, 19.1, 6.8]",0.7,3.4,6.2,"[1.0, 2.2, 1.8]",44.9,2
153,14995,64.0,"['B02', '107', 'L2R', '506v']","['PB1672', 'PB105', '20', 'PA450']","['PB105', 'PB7', '70', 'PA452']","[10.6, 8.5, 13.3, 2.9]",14.2,4.6,2.7,"[2.2, 1.3, 1.1, 2.2]",63.4,1
154,14995,90.0,"['G07', 'MTN', 'L6', 'L2R', '507']","['PG1798', 'PT0220', '102', '29', 'PA450']","['PG728', 'PT0212', '29', '70', 'PA322']","[37.3, 18.4, 4.6, 1.6, 3.6]",9.3,3.3,3.8,"[1.1, 7.6, 2.4, 2.8, 3.3]",98.8,1
155,14995,34.0,"['L6', 'L2R', '506v']","['107', '29', 'PA450']","['29', '70', 'PA452']","[11.4, 1.6, 3.3]",4.7,4.6,1.3,"[5.3, 3.3, 1.6]",37.1,2
156,14995,20.0,"['L2R', '507']","['4', 'PA450']","['70', 'PA322']","[4.4, 3.6]",6.1,3.3,1.3,"[2.2, 1.7]",22.5,3
157,14995,21.0,"['L2R', '507']","['29', 'PA450']","['70', 'PA322']","[1.6, 3.6]",6.2,3.3,1.3,"[2.5, 2.1]",20.6,17
158,14995,41.0,"['L1', 'L2R', '506v']","['27', '44', 'PA450']","['44', '70', 'PA452']","[16.5, 2.6, 3.3]",6.6,4.6,1.3,"[1.1, 1.4, 3.3]",40.6,7
159,14995,48.0,"['C03', 'L1', 'L2R', '506e']","['PC264', '93', '44', 'PA450']","['PC1220', '44', '70', 'PA452']","[10.9, 12.6, 2.6, 2.6]",1.2,4.6,5.6,"[1.6, 1.9, 3.8, 3.0]",50.4,1
160,14995,38.0,"['L3', '506']","['117', 'PA446']","['116', 'PA452']","[4.1, 8.0]",17.7,4.6,2.1,"[3.9, 1.5]",41.9,10
161,14995,27.0,"['L1', '119']","['57', 'PA273']","['83', 'PA276']","[9.9, 4.3]",0.9,4.3,5.8,"[1.8, 2.1]",29.1,2
162,14995,26.0,"['L1', 'L2R', '506e']","['85', '44', 'PA450']","['44', '70', 'PA452']","[7.2, 2.6, 2.6]",1.5,4.6,1.3,"[1.3, 4.0, 1.4]",26.4,6
163,14995,27.0,['506e'],['PD564'],['PA452'],[12.0],6.9,4.6,0.0,[2.9],26.4,19
164,14995,89.0,"['E07', 'L5V', 'L6', 'L2R', '509']","['PE1493', '98', '61', '29', 'PA450']","['PE151', '61', '29', '70', 'PA452']","[28.5, 11.9, 4.0, 1.6, 3.0]",19.1,4.6,2.4,"[3.0, 1.7, 1.8, 2.0, 2.6]",86.1,1
165,14995,40.0,"['106', 'L3', '506v']","['PC43', '117', 'PA446']","['PD110', '116', 'PA452']","[4.4, 4.1, 8.7]",6.5,4.6,5.2,"[1.7, 2.3, 2.0]",39.4,2
166,14995,32.0,"['L5V', '121']","['6', 'PA724']","['78', 'PA276']","[6.3, 8.6]",9.6,4.3,0.7,"[1.0, 2.2]",32.6,2
167,14995,31.0,"['L1', '119']","['74', 'PA273']","['83', 'PA276']","[11.3, 4.3]",4.3,4.3,5.8,"[2.1, 1.8]",34.0,3
168,14995,35.0,"['L2R', '506v']","['100', 'PA450']","['70', 'PA452']","[14.4, 3.3]",8.1,4.6,1.3,"[2.8, 1.4]",35.9,10
169,14995,57.0,"['C22', 'L1', 'L3', '507']","['PC67', '27', '15', 'PA446']","['PC906', '15', '116', 'PA322']","[6.2, 14.1, 4.0, 9.1]",9.1,3.3,6.9,"[3.0, 2.2, 1.5, 1.0]",60.5,1
170,14995,41.0,"['C19', 'L1', 'L2R', '507']","['PC162', '58', '44', 'PA450']","['PC1066', '44', '70', 'PA322']","[1.9, 18.3, 2.6, 3.6]",0.3,3.3,2.7,"[2.1, 1.8, 2.1, 1.7]",40.3,6
171,14995,40.0,"['L6', 'L3', '506v']","['107', '106', 'PA446']","['106', '116', 'PA452']","[2.1, 5.8, 8.7]",11.1,4.6,2.1,"[3.5, 1.9, 1.1]",40.9,4
172,14995,42.0,"['L6', 'L3', '507']","['107', '106', 'PA446']","['106', '116', 'PA322']","[2.1, 5.8, 9.1]",17.3,3.3,2.1,"[3.2, 3.0, 1.0]",47.0,1
173,14995,41.0,"['117', 'L3', '506v']","['PD6', '106', 'PA446']","['PD8', '116', 'PA452']","[3.1, 5.8, 8.7]",7.2,4.6,3.8,"[3.8, 1.7, 1.7]",40.5,3
174,14995,56.0,"['401', 'L1', 'L2R', '506e']","['PC1137', '33', '44', 'PA450']","['PC1105', '44', '70', 'PA452']","[8.0, 20.0, 2.6, 2.4]",3.9,4.6,4.9,"[1.4, 1.1, 1.4, 1.4]",51.7,1
175,14995,31.0,"['126', 'L3', '507']","['PD109', '117', 'PA446']","['PD110', '116', 'PA322']","[1.0, 4.1, 9.1]",0.1,3.3,5.2,"[1.3, 1.6, 2.9]",28.6,1
176,14995,66.0,"['225', 'L1', 'L3', '506']","['PC115', '40', '15', 'PA446']","['PC1067', '15', '116', 'PA452']","[10.5, 19.2, 4.0, 8.0]",12.8,4.6,3.4,"[1.3, 2.0, 1.1, 1.1]",68.0,1
177,14995,47.0,"['L1', 'L2R', '507']","['58', '44', 'PA450']","['44', '70', 'PA322']","[18.3, 2.6, 3.6]",15.9,3.3,1.3,"[2.7, 1.2, 1.4]",50.3,2
178,14995,33.0,"['L3', '507c', '509']","['117', 'PA446', 'PA450']","['116', 'PA450', 'PA452']","[4.1, 5.5, 3.0]",9.4,4.6,2.1,"[3.0, 2.7, 1.2]",35.6,1
179,14995,41.0,"['C19', 'L1', 'L2R', '507']","['PC162', '58', '44', 'PA450']","['PC1066', '44', '70', 'PA322']","[1.9, 18.3, 2.6, 3.6]",0.3,3.3,2.7,"[3.2, 1.6, 1.6, 2.8]",41.8,4
180,14995,37.0,"['L4V', 'L3', '507']","['86', '24', 'PA446']","['24', '116', 'PA322']","[1.6, 11.7, 9.1]",2.4,3.3,2.1,"[1.2, 2.6, 3.6]",37.6,23
181,14995,31.0,['506v'],['PD585'],['PA452'],[17.5],8.4,4.6,0.0,[1.1],31.5,2
182,14995,32.0,"['L6', 'L2R', '509']","['106', '29', 'PA450']","['29', '70', 'PA452']","[8.9, 1.6, 3.3]",7.1,4.6,1.3,"[2.6, 1.2, 4.2]",34.7,1
183,14995,53.0,"['401', 'L1', 'L2R', '506e']","['PC133', '33', '44', 'PA450']","['PC1105', '44', '70', 'PA452']","[3.7, 20.0, 2.6, 2.6]",3.0,4.6,4.9,"[4.0, 1.5, 1.7, 3.1]",51.7,5
184,14995,24.0,"['L3', '507']","['117', 'PA446']","['116', 'PA322']","[4.1, 9.1]",0.6,3.3,2.1,"[3.4, 2.2]",24.7,22
185,14995,27.0,"['L3', '506']","['117', 'PA446']","['116', 'PA452']","[4.1, 8.0]",4.2,4.6,2.1,"[4.3, 1.3]",28.5,20
186,14995,35.0,"['L2R', '506v']","['100', 'PA450']","['70', 'PA452']","[14.4, 3.3]",8.1,4.6,1.3,"[2.3, 1.9]",36.0,4
187,14995,43.0,"['106', '507']","['PD92', 'PD581']","['PD161', 'PA322']","[9.1, 26.0]",0.6,3.3,0.6,"[3.7, 1.8]",45.1,4
188,14995,44.0,"['212', 'L1', '121']","['PC33', '41', 'PA273']","['PC36', '83', 'PA276']","[3.9, 12.5, 4.2]",2.9,4.3,14.0,"[1.0, 1.5, 1.8]",46.1,1
189,14995,31.0,"['L5R', '506e']","['64', 'PD564']","['35', 'PA452']","[2.2, 12.0]",5.3,4.6,3.2,"[2.4, 1.5]",31.2,2
190,14995,61.0,"['C05', 'L1', 'L2R', '507']","['PC244', '33', '44', 'PA450']","['PC727', '44', '70', 'PA322']","[11.1, 20.0, 2.6, 3.6]",4.2,3.3,9.0,"[2.0, 1.7, 3.7, 1.9]",63.1,2
191,14995,47.0,"['107', 'L2R', '507']","['PB102', '20', 'PA450']","['PB7', '70', 'PA322']","[14.3, 13.3, 3.6]",2.3,3.3,2.7,"[3.7, 3.9, 2.2]",49.1,10
192,14995,40.0,"['L6', 'L3', '506v']","['107', '106', 'PA446']","['106', '116', 'PA452']","[2.1, 5.8, 8.7]",11.6,4.6,2.1,"[5.1, 2.7, 1.4]",44.2,3
193,14995,26.0,"['L1', 'L2R', '506e']","['85', '44', 'PA450']","['44', '70', 'PA452']","[7.2, 2.6, 2.6]",1.5,4.6,1.3,"[1.7, 2.5, 2.0]",25.8,8
194,14995,52.0,"['D10', 'L5R', 'L6', 'L2R', '509']","['PD1300', '1', '61', '29', 'PA450']","['PD1185', '61', '29', '70', 'PA452']","[13.7, 3.1, 4.0, 1.6, 3.0]",5.2,4.6,2.2,"[3.7, 3.3, 5.1, 1.0, 4.2]",54.7,1
195,14995,39.0,"['L1', '121']","['58', 'PA273']","['83', 'PA276']","[19.6, 4.3]",3.4,4.3,5.8,"[1.4, 2.6]",41.4,1
196,14995,40.0,"['L1', 'L2R', '506v']","['58', '44', 'PA450']","['44', '70', 'PA452']","[18.3, 2.6, 3.3]",4.7,4.6,1.3,"[1.4, 2.2, 2.0]",40.4,10
197,14995,33.0,"['L1', '119']","['41', 'PA273']","['83', 'PA276']","[12.5, 4.3]",4.8,4.3,5.8,"[1.8, 1.1]",34.7,2
198,14995,32.0,"['227', '506v']","['PD325', 'PA443']","['PA200', 'PA452']","[5.7, 12.5]",3.8,4.6,2.8,"[1.5, 1.9]",32.8,1
199,14995,28.0,"['L1', 'L2R', '506v']","['96', '44', 'PA450']","['44', '70', 'PA452']","[4.4, 2.6, 3.3]",6.2,4.6,1.3,"[1.5, 1.3, 2.1]",27.3,5
200,14995,76.0,"['409', 'C16', 'L1', 'L2R', '507']","['PC613', 'PC329', '40', '44', 'PA450']","['PC329', 'PC1067', '44', '70', 'PA322']","[13.7, 11.7, 21.5, 2.6, 3.4]",5.8,3.3,2.6,"[3.3, 1.3, 1.9, 2.0, 3.2]",76.2,1
201,14995,33.0,"['H12', '302', '506e']","['PH653', 'PH137', 'PA450']","['PH137', 'PA238', 'PA452']","[2.0, 13.8, 2.6]",2.2,4.6,2.0,"[1.1, 2.8, 1.1]",32.1,1
202,14995,51.0,"['107', 'L2R', '507']","['PB103', '20', 'PA450']","['PB7', '70', 'PA322']","[13.1, 13.3, 3.6]",11.3,3.3,2.7,"[1.7, 2.6, 2.5]",54.1,1
203,14995,34.0,['507'],['PD559'],['PA322'],[28.1],2.0,3.3,0.0,[2.4],35.8,11
204,14995,117.0,"['MTR', '511', '506e']","['PT0222', 'PA368', 'PA289']","['PT0211', 'PA832', 'PA433']","[27.0, 5.1, 3.5]",41.3,3.4,6.1,"[9.7, 1.3, 1.2]",98.5,1
205,14995,35.0,"['116', 'L2R', '506v']","['PB153', '72', 'PA450']","['PB317', '70', 'PA452']","[5.3, 8.2, 3.3]",3.6,4.6,2.1,"[2.0, 1.5, 4.3]",35.0,4
206,14995,37.0,"['L6', 'L2R', '506']","['107', '29', 'PA450']","['29', '70', 'PA452']","[11.4, 1.6, 3.0]",8.2,4.6,1.3,"[2.8, 1.7, 1.8]",36.5,9
207,14995,26.0,"['L3', '506v']","['106', 'PA446']","['116', 'PA452']","[5.8, 8.7]",0.4,4.6,2.1,"[2.5, 2.8]",26.9,7
208,14995,35.0,"['L1', '507']","['3', 'PA335']","['38', 'PA433']","[17.8, 6.8]",2.7,3.4,1.8,"[1.4, 2.5]",36.4,10
209,14995,62.0,"['L1', 'L2R', '506v']","['33', '44', 'PA450']","['44', '70', 'PA452']","[20.0, 2.6, 3.3]",26.2,4.6,1.3,"[1.1, 2.0, 1.5]",62.6,1
210,14995,37.0,"['L4V', 'L3', '506e']","['17', '24', 'PA446']","['24', '116', 'PA452']","[6.2, 11.7, 7.1]",0.6,4.6,2.1,"[1.9, 1.5, 1.1]",36.7,1
211,14995,37.0,['506e'],['PD559'],['PA452'],[22.7],7.8,4.6,0.0,[2.5],37.6,17
212,14995,42.0,"['517', 'L1', 'L2R', '506v']","['PC707', '85', '44', 'PA450']","['PC275', '44', '70', 'PA452']","[7.6, 7.2, 2.6, 3.3]",3.9,4.6,3.5,"[4.6, 1.1, 1.1, 2.1]",41.6,1
213,14995,38.0,"['L5R', 'L3', '507']","['77', '35', 'PA446']","['35', '116', 'PA322']","[3.7, 1.9, 9.1]",12.5,3.3,2.1,"[3.2, 2.5, 1.5]",39.8,10
214,14995,40.0,"['104', 'L3', '506']","['PD53', '118', 'PA446']","['PD78', '116', 'PA452']","[4.4, 7.5, 8.0]",1.4,4.6,7.1,"[4.1, 1.0, 2.2]",40.3,9
215,14995,30.0,['506'],['PD585'],['PA452'],[16.1],9.7,4.6,0.0,[1.7],32.1,3
216,14995,30.0,"['L6', 'L2R', '509']","['106', '29', 'PA450']","['29', '70', 'PA452']","[8.9, 1.6, 3.3]",5.0,4.6,1.3,"[1.8, 1.6, 2.7]",30.8,4
217,14995,23.0,"['L2R', '506v']","['12', 'PA450']","['70', 'PA452']","[6.8, 3.0]",2.7,4.6,1.3,"[3.7, 1.0]",23.0,3
218,14995,26.0,"['L6', 'L2R', '506v']","['106', '29', 'PA450']","['29', '70', 'PA452']","[8.9, 1.6, 3.3]",1.1,4.6,1.3,"[1.1, 1.5, 1.3]",24.6,2
219,14995,71.0,"['506', 'L5R', 'L2R', '506']","['PI488', '68', '4', 'PA450']","['PI230', '4', '70', 'PA452']","[19.4, 24.4, 4.4, 3.0]",7.9,4.6,2.7,"[2.4, 1.1, 1.1, 1.3]",72.3,1
220,14995,37.0,"['L1', 'L2R', '509']","['74', '44', 'PA450']","['44', '70', 'PA452']","[9.9, 2.6, 3.3]",10.1,4.6,1.3,"[1.0, 2.2, 2.0]",37.1,4
221,14995,28.0,"['L1', 'L2R', '506']","['74', '44', 'PA450']","['44', '70', 'PA452']","[9.9, 2.6, 3.0]",1.1,4.6,1.3,"[2.5, 2.1, 1.8]",28.8,12
222,14995,,[],[],[],[],,,,[],,
223,14995,62.0,"['322', 'L5R', 'L6', 'L2R', '506v']","['PE415', '42', '61', '29', 'PA450']","['PE1282', '61', '29', '70', 'PA452']","[15.8, 10.4, 4.0, 1.6, 2.9]",5.2,4.6,5.3,"[2.2, 1.3, 5.2, 2.3, 1.3]",62.0,1
224,14995,44.0,"['L1', 'L2R', '506v']","['27', '44', 'PA450']","['44', '70', 'PA452']","[16.5, 2.6, 3.3]",10.9,4.6,1.3,"[1.7, 2.5, 2.5]",45.8,2
225,14995,39.0,"['216', 'L3', '506e']","['PD228', '24', 'PA446']","['PD187', '116', 'PA452']","[1.8, 11.7, 7.1]",2.2,4.6,3.3,"[1.7, 2.3, 3.3]",38.0,2
226,14995,37.0,"['L2R', '507']","['16', 'PA450']","['70', 'PA322']","[9.3, 3.6]",15.1,3.3,1.3,"[1.1, 3.7]",37.3,20
227,14995,54.0,"['B02', 'B15', 'L2R', '507']","['PB1504', 'PB105', '100', 'PA450']","['PB105', 'PB303', '70', 'PA322']","[10.4, 8.2, 14.4, 3.6]",0.2,3.3,2.5,"[2.9, 1.2, 2.8, 2.6]",52.0,1
228,14995,35.0,"['L1', 'L2R', '507']","['27', '44', 'PA450']","['44', '70', 'PA322']","[16.5, 2.6, 3.6]",1.0,3.3,1.3,"[1.3, 1.3, 4.3]",35.1,26
229,14995,33.0,"['208', 'L2R', '506v']","['PB327', '20', 'PA450']","['PB328', '70', 'PA452']","[2.3, 13.3, 3.3]",1.8,4.6,2.4,"[1.8, 3.4, 1.6]",34.5,2
230,14995,41.0,"['C28', 'L1', 'L5V', '121']","['PC162', '58', '6', 'PA724']","['PC1066', '6', '78', 'PA276']","[1.9, 12.2, 6.3, 8.3]",1.2,4.3,2.2,"[1.4, 1.0, 1.2, 1.3]",41.2,1
231,14995,47.0,"['429', 'L1', '119']","['PC1125', '93', 'PA273']","['PC509', '83', 'PA276']","[1.7, 13.9, 4.2]",10.8,4.3,6.9,"[3.6, 1.4, 2.0]",48.7,1
232,14995,40.0,"['103', 'L6', 'L2R', '507']","['PC11', '106', '29', 'PA450']","['PD8', '29', '70', 'PA322']","[5.3, 8.9, 1.6, 3.6]",3.9,3.3,3.0,"[3.4, 2.9, 1.9, 3.0]",40.8,3
233,14995,68.0,"['106', 'L4V', 'L5R', 'L6', 'L2R', '507']","['PE39', '55', '98', '61', '29', 'PA450']","['PD85', '98', '61', '29', '70', 'PA322']","[13.0, 3.6, 11.9, 4.0, 1.6, 3.6]",11.2,3.3,3.3,"[1.9, 1.1, 1.1, 3.2, 1.4, 3.7]",67.8,1
234,14995,26.0,"['L3', '506']","['106', 'PA446']","['116', 'PA452']","[5.8, 8.0]",1.1,4.6,2.1,"[3.5, 1.8]",26.9,13
235,14995,46.0,"['503', 'L4V', 'L1', '507']","['PC554', '17', '93', 'PA335']","['PC557', '93', '38', 'PA433']","[4.5, 2.8, 15.2, 6.8]",3.0,3.4,3.2,"[2.6, 2.8, 2.3, 1.0]",47.5,2
236,14995,49.0,"['107', 'L2R', '506e']","['PB104', '20', 'PA450']","['PB7', '70', 'PA452']","[12.3, 13.3, 2.6]",6.3,4.6,2.7,"[1.7, 2.6, 2.2]",48.1,4
237,14995,,[],[],[],[],,,,[],,
238,14995,27.0,"['L6', 'L2R', '506v']","['61', '29', 'PA450']","['29', '70', 'PA452']","[4.0, 1.6, 3.3]",5.0,4.6,1.3,"[2.1, 3.0, 2.8]",27.7,9
239,14995,31.0,"['227', '507']","['PD325', 'PA443']","['PA200', 'PA322']","[5.7, 13.1]",1.8,3.3,2.8,"[2.2, 1.7]",30.5,1
240,14995,32.0,"['L2R', '506v']","['53', 'PA450']","['70', 'PA452']","[7.0, 3.3]",12.4,4.6,1.3,"[2.6, 2.5]",33.6,9
241,14995,39.0,"['G01c', 'L2V', 'L2R', '506e']","['PG653', '28', '29', 'PA450']","['PG659', '29', '70', 'PA452']","[6.4, 8.9, 1.6, 2.6]",5.7,4.6,2.0,"[3.0, 1.5, 2.3, 1.5]",39.9,3
242,14995,47.0,"['L3', '506v']","['118', 'PA446']","['116', 'PA452']","[7.5, 8.7]",19.8,4.6,2.1,"[3.9, 1.6]",48.3,6
243,14995,58.0,"['C15', 'L1', 'L2R', '506v']","['PC333', '27', '44', 'PA450']","['PC906', '44', '70', 'PA452']","[16.3, 16.5, 2.6, 3.3]",0.8,4.6,6.1,"[5.3, 2.2, 1.2, 1.3]",60.1,3
244,14995,32.0,"['L3', '506e']","['24', 'PA446']","['116', 'PA452']","[11.7, 7.1]",0.7,4.6,2.1,"[2.9, 3.1]",32.2,14
245,14995,49.0,"['107', 'L2R', '506']","['PB103', '20', 'PA450']","['PB7', '70', 'PA452']","[13.1, 13.3, 3.0]",9.5,4.6,2.7,"[2.3, 3.1, 4.1]",55.6,1
246,14995,49.0,"['107', 'L2R', '506']","['PB103', '20', 'PA450']","['PB7', '70', 'PA452']","[13.1, 13.3, 3.0]",9.5,4.6,2.7,"[1.1, 1.6, 2.0]",50.9,2
247,14995,69.0,"['428e', 'L3', 'L2R', '506']","['PB487', '108', '12', 'PA450']","['PB1979', '12', '70', 'PA452']","[15.4, 11.4, 6.8, 2.8]",11.3,4.6,7.2,"[2.7, 4.6, 2.0, 1.8]",70.6,4
248,14995,29.0,"['L1', 'L2R', '506']","['74', '44', 'PA450']","['44', '70', 'PA452']","[9.9, 2.6, 3.0]",1.2,4.6,1.3,"[1.6, 2.0, 3.1]",29.3,11
249,14995,33.0,"['422', 'L3', '506v']","['PD331', '117', 'PA446']","['PD333', '116', 'PA452']","[2.8, 4.1, 8.7]",4.9,4.6,2.6,"[1.2, 1.1, 1.6]",31.4,1
250,14995,30.0,['506'],['PD585'],['PA452'],[16.1],9.7,4.6,0.0,[1.6],32.0,6
251,14995,36.0,"['L3', '506e']","['118', 'PA446']","['116', 'PA452']","[7.5, 7.1]",9.3,4.6,2.1,"[1.1, 4.0]",35.8,10
252,14995,27.0,"['L1', '119']","['57', 'PA273']","['83', 'PA276']","[9.9, 4.3]",0.9,4.3,5.8,"[1.5, 1.3]",28.0,2
253,14995,34.0,"['L3', '506e']","['117', 'PA446']","['116', 'PA452']","[4.1, 7.1]",10.4,4.6,2.1,"[4.9, 1.2]",34.4,14
254,14995,46.0,"['L4A', 'L2R', '506']","['37', '39', 'PA450']","['39', '70', 'PA452']","[8.3, 14.0, 3.0]",6.8,4.6,1.3,"[3.7, 2.5, 2.1]",46.3,25
255,14995,43.0,"['D16', 'L3', '506']","['PD813', '119', 'PA446']","['PD313', '116', 'PA452']","[3.4, 9.8, 8.0]",1.6,4.6,4.5,"[2.0, 5.2, 1.3]",40.3,4
256,14995,85.0,"['I24', 'L5R', 'L2R', '506']","['PI947', '68', '4', 'PA450']","['PI1396', '4', '70', 'PA452']","[26.9, 24.4, 4.4, 2.8]",9.6,4.6,2.4,"[6.5, 2.0, 1.8, 1.4]",86.8,1
257,14995,32.0,"['B26', '507']","['PJ1566', 'PJ1757']","['PJ1757', 'PA433']","[6.6, 17.0]",1.0,3.4,0.0,"[2.5, 1.8]",32.4,6
258,14995,35.0,"['505', 'L3', '506e']","['PD339', '119', 'PA446']","['PD342', '116', 'PA452']","[3.6, 9.8, 7.1]",0.6,4.6,3.6,"[1.2, 1.4, 2.2]",34.0,1
259,14995,24.0,"['345', '506e']","['PI169', 'PA289']","['PA592', 'PA433']","[2.7, 3.5]",6.3,3.4,4.7,"[1.5, 1.1]",23.1,1
260,14995,40.0,"['501', 'L6', 'L2R', '506']","['PC493', '107', '29', 'PA450']","['PC495', '29', '70', 'PA452']","[2.9, 11.4, 1.6, 3.0]",3.7,4.6,3.5,"[2.4, 2.1, 1.5, 1.9]",38.6,3
261,14995,36.0,"['507', 'L6', 'L2R', '509']","['PD559', '105', '29', 'PA450']","['PD582', '29', '70', 'PA452']","[4.1, 7.1, 1.6, 3.3]",5.0,4.6,4.3,"[1.7, 2.3, 1.3, 2.8]",37.9,2
262,14995,25.0,"['505', '119']","['PA428', 'PA271']","['PA297', 'PA276']","[4.2, 7.0]",2.6,4.3,2.0,"[5.1, 3.7]",28.9,3
263,14995,36.0,"['H12', '121']","['PH653', 'PH374']","['PH342', 'PA321']","[5.9, 26.1]",2.4,2.7,1.0,"[1.1, 1.6]",40.9,1
264,14995,69.0,"['D07', '506', 'L6', 'L2R', '509']","['PD987', 'PD548', '105', '29', 'PA450']","['PD990', 'PD582', '29', '70', 'PA452']","[2.1, 26.3, 7.1, 1.6, 3.3]",7.0,4.6,6.4,"[1.9, 4.0, 1.1, 1.4, 1.4]",68.1,1
265,14995,49.0,"['505', 'L6', 'L2R', '509']","['PD316', '106', '29', 'PA450']","['PD319', '29', '70', 'PA452']","[6.0, 8.9, 1.6, 3.0]",15.8,4.6,4.7,"[1.0, 2.1, 2.2, 1.5]",51.3,1
266,14995,60.0,"['104', 'L4V', 'L3', '506']","['PE27', '55', '24', 'PA446']","['PD85', '24', '116', 'PA452']","[13.8, 9.2, 11.7, 7.4]",4.0,4.6,4.2,"[1.2, 1.9, 1.3, 1.3]",60.5,1
267,14995,36.0,"['D02', '507']","['PD767', 'PD564']","['PD777', 'PA322']","[10.5, 15.1]",4.3,3.3,2.3,"[2.8, 1.2]",39.5,1
268,14995,40.0,"['513', 'L3', '506e']","['PD340', '119', 'PA446']","['PD342', '116', 'PA452']","[2.1, 9.8, 7.1]",4.3,4.6,3.6,"[3.8, 2.6, 2.1]",40.0,1
269,14995,43.0,"['L3', '506v']","['118', 'PA446']","['116', 'PA452']","[7.5, 8.7]",21.5,4.6,2.1,"[1.7, 2.6]",48.7,2
270,14995,38.0,"['126', 'L3', '506e']","['PC41', '117', 'PA446']","['PD110', '116', 'PA452']","[6.9, 4.1, 7.1]",1.4,4.6,5.2,"[3.0, 1.1, 3.8]",37.2,3
271,14995,52.0,"['518', 'L4R', 'L1', 'L2R', '509']","['PC474', '8', '93', '44', 'PA450']","['PC475', '93', '44', '70', 'PA452']","[2.5, 3.7, 12.6, 2.6, 3.0]",10.5,4.6,3.5,"[1.1, 1.6, 2.6, 1.3, 1.9]",51.5,1
272,14995,30.0,"['L1', '507']","['93', 'PA335']","['38', 'PA433']","[15.2, 6.8]",0.3,3.4,1.8,"[2.6, 2.0]",32.0,6
273,14995,42.0,"['212', 'L3', '506v']","['PD101', '118', 'PA446']","['PD103', '116', 'PA452']","[2.2, 7.5, 8.7]",11.1,4.6,4.1,"[1.4, 1.5, 2.0]",43.1,1
274,14995,85.0,"['I24', 'I11', 'L5R', '507']","['PI947', 'PI949', '68', 'PA1']","['PI949', 'PI1396', '76', 'PA433']","[6.5, 17.1, 20.7, 13.4]",9.6,3.4,2.6,"[4.5, 2.5, 1.8, 2.3]",84.2,1
275,14995,35.0,"['L3', '507']","['118', 'PA446']","['116', 'PA322']","[7.5, 9.1]",7.7,3.3,2.1,"[4.7, 1.1]",35.4,17
276,14995,30.0,"['L2R', '509']","['16', 'PA450']","['70', 'PA452']","[9.3, 3.0]",7.4,4.6,1.3,"[3.8, 3.8]",33.2,1
277,14995,41.0,"['C19', 'L1', 'L2R', '507']","['PC162', '58', '44', 'PA450']","['PC1066', '44', '70', 'PA322']","[1.9, 18.3, 2.6, 3.6]",0.3,3.3,2.7,"[1.8, 1.7, 1.1, 1.9]",39.2,4
278,14995,50.0,"['L4V', 'L5R', 'L6', 'L2R', '509']","['22', '98', '61', '29', 'PA450']","['98', '61', '29', '70', 'PA452']","[7.8, 11.9, 4.0, 1.6, 3.3]",5.1,4.6,1.3,"[1.6, 2.6, 3.4, 1.2, 2.0]",50.3,1
279,14995,53.0,"['C06', 'L1', 'L2R', '506v']","['PC551', '93', '44', 'PA450']","['PC1107', '44', '70', 'PA452']","[17.5, 12.6, 2.6, 3.3]",4.7,4.6,2.1,"[1.2, 1.1, 1.3, 2.3]",53.3,1
